image_src,title,price,description,Ref.,Material,Gemas,Tipo,url
https://robertojoyero.com/wp-content/uploads/0074249.jpg, Anillo solitario platino y brillante,6.030 ,Realizado en platino de 950 mm. y diamante blanco extra con un peso de 0.70 quilates.,0074249,PLATINO,DIAMANTES,"COMPROMISO,ESPECIAL PLATINO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-platino-y-brillante-4/
https://robertojoyero.com/wp-content/uploads/0074266.jpg, Anillo oro blanco rubi y brillantes,810 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.19 quilates y rubí central de 0.80 quilates.,0074266,ORO BLANCO,"DIAMANTES,RUBIES","COMPROMISO,SAN VALENTIN",https://robertojoyero.com/producto/joyeria/anillos/anillo-oro-blanco-rubi-y-brillantes/
https://robertojoyero.com/wp-content/uploads/0074252.jpg, Media alianza platino y brillantes,3.510 ,Realizado en platino de 950 mm. y diamantes blanco extra con un peso de 1.05 quilates.,0074252,PLATINO,DIAMANTES,"ALIANZAS,COMPROMISO,ESPECIAL PLATINO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-platino-y-brillantes/
https://robertojoyero.com/wp-content/uploads/0074254.jpg, Media alianza platino y brillantes,5.890 ,Realizado en platino de 950 mm. y diamantes blanco extra con un peso de 1.25 quilates.,0074254,PLATINO,DIAMANTES,"ALIANZAS,ESPECIAL PLATINO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-platino-y-brillantes-2/
https://robertojoyero.com/wp-content/uploads/0074268.jpg, Media alianza oro blanco y brillantes,1.900 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.99 quilates.,0074268,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-20/
https://robertojoyero.com/wp-content/uploads/0074275.jpg, Anillo solitario oro blanco y brillante,380 ,Realizado en oro blanco de 18 quilates con un diamante blanco extra de 0.11 quilates.,0074275,ORO BLANCO,DIAMANTES,"COMPROMISO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-oro-blanco-y-brillante-7/
https://robertojoyero.com/wp-content/uploads/0074269.jpg, Media alianza oro blanco y brillantes,710 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.31 quilates.,0074269,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO,SAN VALENTIN",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-21/
https://robertojoyero.com/wp-content/uploads/0074277.jpg, Media alianza oro blanco y brillantes,1.790 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.77 quilates.,0074277,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-22/
https://robertojoyero.com/wp-content/uploads/0074278.jpg, Media alianza oro blanco y brillantes,1.100 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.50 quilates.,0074278,ORO BLANCO,DIAMANTES,"COMPROMISO,ALIANZAS",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-23/
https://robertojoyero.com/wp-content/uploads/0074284.jpg, Media alianza oro blanco y brillantes,495 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.15 quilates.,0074284,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO,SAN VALENTIN",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-24/
https://robertojoyero.com/wp-content/uploads/0074286.jpg, Anillo solitario oro blanco y brillante,685 ,Realizado en oro blanco de 18 quilates con un diamante blanco extra de 0.155 quilates.,0074286,ORO BLANCO,DIAMANTES,"COMPROMISO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-oro-blanco-y-brillante-9/
https://robertojoyero.com/wp-content/uploads/0074787.jpg, Sortija oro blanco y brillantes,7.625 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 2.03 quilates.,0074787,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-3/
https://robertojoyero.com/wp-content/uploads/0074810.jpg, Media alianza oro blanco y brillantes,6.675 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 1.50 quilates.,0074810,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-27/
https://robertojoyero.com/wp-content/uploads/0074300.jpg, Anillo solitario oro blanco y brillante,3.465 ,Realizado en oro blanco de 18 quilates con un diamante blanco extra de 0.50 quilates.,0074300,ORO BLANCO,DIAMANTES,"COMPROMISO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-oro-blanco-y-brillante-10/
https://robertojoyero.com/wp-content/uploads/400_amarillo.jpg, Alianza de boda en oro amarillo,555 ,"En Roberto Joyero hacemos las alianzas a su gusto, elige la forma, anchura, acabo, material, con o sin diamantes. Grabados personalizados.",0074827,ORO AMARILLO,,ALIANZAS,https://robertojoyero.com/producto/joyeria/anillos/alianza-de-boda-en-oro-amarillo/
https://robertojoyero.com/wp-content/uploads/400_blanco.jpg, Alianza de boda en oro blanco,495 ,"En Roberto Joyero hacemos las alianzas a su gusto, elige la forma, anchura, acabo, material, con o sin diamantes. Grabados personalizados.",0074828,ORO BLANCO,,ALIANZAS,https://robertojoyero.com/producto/joyeria/anillos/alianza-de-boda-en-oro-blanco/
https://robertojoyero.com/wp-content/uploads/400_platino.jpg, Alianza de boda en platino,650 ,"En Roberto Joyero hacemos las alianzas a su gusto, elige la forma, anchura, acabo, material, con o sin diamantes. Grabados personalizados.",0074829,PLATINO,,ALIANZAS,https://robertojoyero.com/producto/joyeria/anillos/alianza-de-boda-en-platino/
https://robertojoyero.com/wp-content/uploads/400_rosa.jpg, Alianza de boda en oro rosado,465 ,"En Roberto Joyero hacemos las alianzas a su gusto, elige la forma, anchura, acabo, material, con o sin diamantes. Grabados personalizados.",0074830,ORO ROSA,,ALIANZAS,https://robertojoyero.com/producto/joyeria/anillos/alianza-de-boda-en-oro-rosado/
https://robertojoyero.com/wp-content/uploads/0074865.jpg, Sortija oro amarillo y brillantes,4.050 ,Realizado en oro amarillo de 18 quilates y diamantes blanco extra con un peso de 1.14 quilates.,0074865,ORO AMARILLO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-amarillo-y-brillantes-2/
https://robertojoyero.com/wp-content/uploads/0074895.jpg, Sortija oro blanco y brillantes 1.72 ct,3.885 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 1.72 quilates.,0074895,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-1-72-ct/
https://robertojoyero.com/wp-content/uploads/0074935.jpg, Sortija oro blanco y brillantes 0.51 ct,1.915 ,"Realizado en oro blanco de 18 quilates y diamante central blanco extra de un peso de 0.29 quilates, rodeado de brillantes de peso 0.22 quilates.",0074935,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-0-51-ct/
https://robertojoyero.com/wp-content/uploads/0074921.jpg, Sortija oro blanco Y brillantes 0.44 ct,1.540 ,"Realizado en oro blanco de 18 quilates y diamante central blanco extra de un peso de 0.27 quilates, rodeado de brillantes de peso 0.17 quilates.",0074921,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-0-44-ct/
https://robertojoyero.com/wp-content/uploads/0075322.jpg, Sortija platino y brillantes,3.550 ,Realizado en platino de 950 mm. y diamantes blanco extra con un peso de 0.70 quilates.,0075322,PLATINO,DIAMANTES,"COMPROMISO,ESPECIAL PLATINO",https://robertojoyero.com/producto/joyeria/anillos/sortija-platino-y-brillantes/
https://robertojoyero.com/wp-content/uploads/0075326.jpg," Sortija oro blanco, brillantes y aguamarina",1.455 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.16 quilates y aguamarina natural.",0075326,ORO BLANCO,GEMAS DE COLOR,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-aguamarina/
https://robertojoyero.com/wp-content/uploads/0075332.jpg, Media alianza oro rosa y zafiros naranjas,725 ,Realizado en oro rosado de 18 quilates y zafiros naranjas con un peso de 0.44 quilates.,0075332,ORO ROSA,ZAFIROS,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-rosa-y-zafiros-naranjas/
https://robertojoyero.com/wp-content/uploads/0075335.jpg, Media alianza oro rosa y zafiros rosados,725 ,Realizado en oro rosado de 18 quilates y zafiros rosados con un peso de 0.42 quilates.,0075335,ORO ROSA,ZAFIROS,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-rosa-y-zafiros-rosados/
https://robertojoyero.com/wp-content/uploads/0075336.jpg, Media alianza oro amarillo y tsavoritas,725 ,Realizado en oro amarillo de 18 quilates y tsavoritas con un peso de 0.35 quilates.,0075336,ORO AMARILLO,GEMAS DE COLOR,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-amarillo-y-tsavoritas/
https://robertojoyero.com/wp-content/uploads/0075338.jpg," Sortija oro blanco, brillantes y esmeralda",8.595 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.42 quilates y esmeralda central.",0075338,ORO BLANCO,"DIAMANTES,ESMERALDAS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-esmeralda-2/
https://robertojoyero.com/wp-content/uploads/0075381.jpg, Sortija oro blanco y brillantes,1.360 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.37 quilates.,0075381,ORO BLANCO,DIAMANTES,"COMPROMISO,SAN VALENTIN",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-4/
https://robertojoyero.com/wp-content/uploads/0075339.jpg," Sortija oro blanco, brillantes y zafiro",7.795 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.42 quilates y zafiro central.",0075339,ORO BLANCO,"DIAMANTES,ZAFIROS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-zafiro/
https://robertojoyero.com/wp-content/uploads/0075402.jpg, Media alianza oro blanco y brillantes 0.75 ct,2.290 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.75 quilates.,0075402,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-0-75-ct/
https://robertojoyero.com/wp-content/uploads/0075474.jpg, Anillo solitario oro blanco y brillante 0.7 ct,6.520 ,Realizado en oro blanco de 18 quilates con un diamante blanco extra de 0.7 quilates.,0075474,ORO BLANCO,DIAMANTES,"COMPROMISO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-oro-blanco-y-brillante-0-7-ct/
https://robertojoyero.com/wp-content/uploads/0075489.jpg, Sortija oro blanco y aguamarina 0.88 ct,910 ,Realizado en oro blanco de 18 quilates y aguamarina natural con un peso de 0.88 quilates.,0075489,ORO BLANCO,GEMAS DE COLOR,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-aguamarina-0-88-ct/
https://robertojoyero.com/wp-content/uploads/0075497.jpg," Sortija oro blanco, brillantes y zafiros",4.250 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.35 quilates y un zafiro central.",0075497,ORO BLANCO,"DIAMANTES,ZAFIROS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-zafiros/
https://robertojoyero.com/wp-content/uploads/0075491.jpg, Sortija oro blanco y aguamarina 5×5 mm,910 ,Realizado en oro blanco de 18 quilates y aguamarina natural de 5×5 mm y un peso de 0.62 quilates.,0075491,ORO BLANCO,GEMAS DE COLOR,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-aguamarina-5x5-mm/
https://robertojoyero.com/wp-content/uploads/0075829.jpg," Sortija oro blanco, brillantes y zafiros",1.190 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.12 quilates y zafiros azules con un peso de 0.47 quilates.",0075829,ORO BLANCO,"DIAMANTES,ZAFIROS","COMPROMISO,DIA DE LA MADRE",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-zafiros-2/
https://robertojoyero.com/wp-content/uploads/0075830.jpg," Sortija oro blanco, brillantes y rubies",1.260 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.12 quilates y rubies con un peso de 0.41 quilates.",0075830,ORO BLANCO,"DIAMANTES,RUBIES","COMPROMISO,SAN VALENTIN",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-rubies/
https://robertojoyero.com/wp-content/uploads/0075518.jpg, Sortija oro blanco Y aguamarina 7×5 mm,910 ,Realizado en oro blanco de 18 quilates y aguamarina natural de 7×5 mm y un peso de 0.61 quilates.,0075518,ORO BLANCO,GEMAS DE COLOR,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-aguamarina-7x5-mm-2/
https://robertojoyero.com/wp-content/uploads/0075831.jpg," Sortija oro blanco, brillantes y esmeraldas",1.310 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.11 quilates y esmeraldas con un peso de 0.34 quilates.",0075831,ORO BLANCO,"DIAMANTES,ESMERALDAS","COMPROMISO,SAN VALENTIN",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-esmeraldas/
https://robertojoyero.com/wp-content/uploads/0075861.jpg," Sortija oro blanco, brillantes y esmeralda",10.700 ,"Realizado en oro blanco de 18 quilates, 12 diamantes blanco extra con un peso de 1.04 quilates y una esmeralda central con un peso de 1.62 quilates.",0075861,ORO BLANCO,"DIAMANTES,ESMERALDAS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-esmeralda-4/
https://robertojoyero.com/wp-content/uploads/0075886.jpg, Media alianza oro blanco y 5 brillantes 0.5 ct,1.455 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.5 quilates.,0075886,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-5-brillantes-0-5-ct/
https://robertojoyero.com/wp-content/uploads/0075887.jpg," Sortija oro blanco, brillantes y aguamarina",1.130 ,"Realizado en oro blanco de 18 quilates, 14 diamantes blanco extra con un peso de 0.47 quilates y aguamarina central.",0075887,ORO BLANCO,"DIAMANTES,GEMAS DE COLOR","COMPROMISO,DIA DE LA MADRE",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-aguamarina-2/
https://robertojoyero.com/wp-content/uploads/0075902.jpg, Media alianza oro blanco y 5 brillantes 0.35 ct,770 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.35 quilates.,0075902,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-5-brillantes-0-35-ct/
https://robertojoyero.com/wp-content/uploads/0075287.jpg, Sortija oro blanco y brillantes 0.16 ct,845 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.16 quilates.,0075287,ORO BLANCO,DIAMANTES,"ALIANZAS,DIA DE LA MADRE",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-0-16-ct/
https://robertojoyero.com/wp-content/uploads/0071237.jpg," Sortija oro blanco, brillantes y tanzanita",1.695 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.18 quilates y una tanzanita central.",0071237,ORO BLANCO,GEMAS DE COLOR,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-tanzanita/
https://robertojoyero.com/wp-content/uploads/0075382.jpg, Sortija oro rosa y brillantes,2.085 ,Realizado en oro rosado de 18 quilates y diamantes blanco extra con un peso de 0.53 quilates.,0075382,ORO ROSA,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-rosa-y-brillantes-5/
https://robertojoyero.com/wp-content/uploads/0074258.jpg, Anillo oro blanco esmeralda y brillantes,1.040 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.06 quilates y esmeralda de 1.95 quilates.,0074258,ORO BLANCO,"DIAMANTES,ESMERALDAS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/anillo-oro-blanco-esmeralda-y-brillantes/
https://robertojoyero.com/wp-content/uploads/0074265.jpg," Anillo oro blanco, brillantes y zafiro",840 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.06 quilates y zafiro central de 1.80 quilates.",0074265,ORO BLANCO,"DIAMANTES,ZAFIROS","COMPROMISO,SAN VALENTIN",https://robertojoyero.com/producto/joyeria/anillos/anillo-oro-blanco-brillantes-y-zafiro/
https://robertojoyero.com/wp-content/uploads/0074289.jpg, Anillo solitario oro blanco y brillante,895 ,Realizado en oro blanco de 18 quilates con un diamante blanco extra de 0.20 quilates.,0074289,ORO BLANCO,DIAMANTES,"COMPROMISO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-oro-blanco-y-brillante-6/
https://robertojoyero.com/wp-content/uploads/0075903.jpg, Media alianza oro blanco y 5 brillantes 0.25 ct,805 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.25 quilates.,0075903,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-5-brillantes-0-25-ct/
https://robertojoyero.com/wp-content/uploads/0074301.jpg, Anillo solitario oro blanco y brillante,4.105 ,Realizado en oro blanco de 18 quilates con un diamante blanco extra de 0.50 quilates.,0074301,ORO BLANCO,DIAMANTES,"COMPROMISO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-oro-blanco-y-brillante-11/
https://robertojoyero.com/wp-content/uploads/0074566.jpg, Anillo oro blanco y brillantes,1.915 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.30 quilates la piedra central y 0.18 quilates la montura.,0074566,ORO BLANCO,DIAMANTES,"COMPROMISO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-oro-blanco-y-brillantes-5/
https://robertojoyero.com/wp-content/uploads/0074929.jpg, Sortija oro blanco y brillantes 0.25 ct,1.320 ,"Realizado en oro blanco de 18 quilates y diamante central blanco extra de un peso de 0.13 quilates, rodeado de brillantes de peso 0.12 quilates.",0074929,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-0-25-ct/
https://robertojoyero.com/wp-content/uploads/0074911.jpg, Sortija oro blanco y brillantes 0.38 ct,1.950 ,"Realizado en oro blanco de 18 quilates y diamante central blanco extra de un peso de 0.19 quilates, rodeado de brillantes de peso 0.19 quilates.",0074911,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-0-38-ct/
https://robertojoyero.com/wp-content/uploads/0074239.jpg, Anillo solitario platino y brillante,3.365 ,Realizado en platino de 950 mm. y diamante blanco extra con un peso de 0.41 quilates.,0074239,PLATINO,DIAMANTES,"COMPROMISO,ESPECIAL PLATINO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-platino-y-brillante-2/
https://robertojoyero.com/wp-content/uploads/0075288.jpg, Anillo oro rosa y brillantes,1.130 ,Realizado en oro rosa de 18 quilates y diamantes blanco extra con un peso de 0.20 quilates.,0075288,ORO ROSA,DIAMANTES,"ALIANZAS,DIA DE LA MADRE",https://robertojoyero.com/producto/joyeria/anillos/anillo-oro-rosa-y-brillantes/
https://robertojoyero.com/wp-content/uploads/0071347.jpg, Sortija oro blanco y aguamarina,960 ,Realizado en oro blanco de 18 quilates y aguamarina natural.,0071347,ORO BLANCO,GEMAS DE COLOR,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-aguamarina-2/
https://robertojoyero.com/wp-content/uploads/0075893.jpg," Media alianza oro blanco, 6 btes y 6 granates",755 ,"Realizado en oro blanco de 18 quilates, 6 diamantes blanco extra con un peso de 0.20 quilates y 6 granates de color verde.",0075893,ORO BLANCO,"DIAMANTES,GEMAS DE COLOR","ALIANZAS,COMPROMISO,DIA DE LA MADRE",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-6-btes-y-6-granates/
https://robertojoyero.com/wp-content/uploads/0075340.jpg," Sortija oro blanco, brillantes y esmeralda",7.525 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.38 quilates y esmeralda central.",0075340,ORO BLANCO,"DIAMANTES,ESMERALDAS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-esmeralda-3/
https://robertojoyero.com/wp-content/uploads/0074257.jpg, Anillo oro blanco zafiro y brillantes,1.150 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.19 quilates zafiro central de 0.80 quilates.,0074257,ORO BLANCO,"DIAMANTES,ZAFIROS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/anillo-oro-blanco-zafiro-y-brillantes/
https://robertojoyero.com/wp-content/uploads/0075488.jpg, Sortija oro blanco y aguamarina 7×5 mm,910 ,Realizado en oro blanco de 18 quilates y aguamarina natural de 7×5 mm y un peso de 0.68 quilates.,0075488,ORO BLANCO,GEMAS DE COLOR,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-aguamarina-7x5-mm-3/
https://robertojoyero.com/wp-content/uploads/0076483.jpg," Sortija oro blanco, brillantes y rubí",1.710 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.14 quilates y rubi central.",0076483,ORO BLANCO,"DIAMANTES,RUBIES",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-rubi-6/
https://robertojoyero.com/wp-content/uploads/0076481.jpg," Sortija oro blanco, brillantes y zafiro",2.260 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.24 quilates y zafiro central.",0076481,ORO BLANCO,"DIAMANTES,ZAFIROS",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-zafiro-4/
https://robertojoyero.com/wp-content/uploads/0076586.jpg, Sortija oro blanco con 2 brillantes y rubi,1.360 ,"Realizado en oro blanco de 18 quilates, 2 diamantes blanco extra con un peso de 0.27 quilates y 1 rubí.",0076586,ORO BLANCO,"DIAMANTES,RUBIES",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-con-2-brillantes-y-rubi/
https://robertojoyero.com/wp-content/uploads/0076484.jpg," Sortija oro blanco, brillantes y rubí",2.185 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.39 quilates y rubí central.",0076484,ORO BLANCO,"DIAMANTES,RUBIES",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-rubi-7/
https://robertojoyero.com/wp-content/uploads/0074288.jpg, Media alianza oro blanco y brillantes,1.205 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.47 quilates.,0074288,ORO BLANCO,DIAMANTES,"COMPROMISO,ALIANZAS",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-brillantes-25/
https://robertojoyero.com/wp-content/uploads/0076600.jpg," Sortija oro blanco, aguamarina y brillantes",1.400 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.112 quilates y aguamarina natural.",0076600,ORO BLANCO,"DIAMANTES,GEMAS DE COLOR",COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-aguamarina-y-brillantes/
https://robertojoyero.com/wp-content/uploads/0075948.jpg, Sortija oro blanco y brillantes,885 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.19 quilates.,0075948,ORO BLANCO,DIAMANTES,"COMPROMISO,SAN VALENTIN",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-9/
https://robertojoyero.com/wp-content/uploads/0075943.jpg, Sortija oro blanco y brillantes,6.885 ,Realizado en oro blanco de 18 quilates con un diamante blanco extra con un peso de 0.75 quilates y acompañado de 2 diamantes blanco extra con un peso de 0.25 quilates.,0075943,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-6/
https://robertojoyero.com/wp-content/uploads/0075952.jpg, Sortija oro blanco y brillantes,1.655 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.53 quilates.,0075952,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-10/
https://robertojoyero.com/wp-content/uploads/0076023.jpg, Sortija oro blanco y brillantes,39.000 ,"Realizado en oro blanco de 18 quilates, 1 diamante blanco extra talla esmeralda con un peso de 1.50 quilates y diamantes blanco extra con un peso de 0.42 quilates.",0076023,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-12/
https://robertojoyero.com/wp-content/uploads/0076606.jpg," Sortija oro blanco,aguamarina y brillantes",1.025 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.126 quilates y aguamarina natural.",0076606,ORO BLANCO,"DIAMANTES,GEMAS DE COLOR","COMPROMISO,DIA DE LA MADRE",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blancoaguamarina-y-brillantes/
https://robertojoyero.com/wp-content/uploads/0076056.jpg," Sortija oro blanco, brillantes y rubí",2.225 ,"Realizado en oro blanco de 18 quilates, diamantes blanco extra con un peso de 0.40 quilates y rubí central con un peso de 0.74 quilates.",0076056,ORO BLANCO,RUBIES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-brillantes-y-rubi/
https://robertojoyero.com/wp-content/uploads/0077756.jpg," Media alianza oro amarillo, btes.y esmeraldas",5.325 ,"Realizado en oro amarillo de 18 quilates, diamantes blanco extra con un peso de 0.51 quilates y esmeraldas con un peso de 0.94 quilates.",0077756,ORO AMARILLO,"DIAMANTES,ESMERALDAS","ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-amarillo-btes-y-esmeraldas/
https://robertojoyero.com/wp-content/uploads/0077754.jpg," Media alianza oro rosa, brillantes y rubies",4.600 ,"Realizado en oro rosado de 18 quilates, diamantes blanco extra con un peso de 0.51 quilates y rubies con un peso de 1.15 quilates.",0077754,ORO ROSA,"DIAMANTES,RUBIES","ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-rosa-brillantes-y-rubies/
